7	116397691	116397828	MET	+
7	116397691	116397886	MET	+
7	116398512	116398674	MET	+
7	116399390	116399544	MET	+
7	116399444	116399544	MET	+
7	116399444	116399652	MET	+
7	116403103	116403322	MET	+
7	116403103	116403373	MET	+
7	116409698	116409845	MET	+
7	116411551	116411708	MET	+
7	116411902	116412043	MET	+
7	116414934	116415165	MET	+
7	116417442	116417523	MET	+
7	116418829	116419011	MET	+
7	116422041	116422151	MET	+
7	116423357	116423523	MET	+
7	116435708	116435845	MET	+
7	116435940	116438440	MET	+
7	128828712	128829323	SMO	+
7	128843224	128843430	SMO	+
7	128845043	128845253	SMO	+
7	128845450	128845623	SMO	+
7	128845990	128846210	SMO	+
7	128846304	128846428	SMO	+
7	128848599	128848692	SMO	+
7	128849129	128849238	SMO	+
7	128850203	128850389	SMO	+
7	128850805	128850954	SMO	+
7	128851476	128851611	SMO	+
7	128851864	128853385	SMO	+
8	30890777	30891489	WRN	+
8	30915887	30916059	WRN	+
8	30916668	30916781	WRN	+
8	30921804	30921950	WRN	+
8	30922430	30922579	WRN	+
8	30924548	30924698	WRN	+
8	30925773	30925843	WRN	+
8	30933688	30933803	WRN	+
8	30938382	30938812	WRN	+
8	30941214	30941295	WRN	+
8	30942681	30942762	WRN	+
8	30945159	30945436	WRN	+
8	30945291	30945436	WRN	+
8	30946405	30946481	WRN	+
8	30947980	30948048	WRN	+
8	30948349	30948458	WRN	+
8	30949345	30949414	WRN	+
8	30954283	30954366	WRN	+
8	30958364	30958471	WRN	+
8	30969130	30969315	WRN	+
8	30973869	30974044	WRN	+
8	30977758	30977940	WRN	+
8	30982037	30982139	WRN	+
8	30982423	30982516	WRN	+
8	30989880	30990022	WRN	+
8	30998945	30999116	WRN	+
8	30999196	30999291	WRN	+
8	31000141	31000217	WRN	+
8	31001065	31001139	WRN	+
8	31004568	31004644	WRN	+
8	31004879	31004992	WRN	+
8	31007856	31007971	WRN	+
8	31012139	31012271	WRN	+
8	31014883	31015046	WRN	+
8	31024537	31024746	WRN	+
8	31030510	31031277	WRN	+
9	35073834	35074213	FANCG	-
9	35074367	35074491	FANCG	-
9	35074923	35075079	FANCG	-
9	35075275	35075322	FANCG	-
9	35075461	35075751	FANCG	-
9	35075958	35076025	FANCG	-
9	35076428	35076580	FANCG	-
9	35076720	35076867	FANCG	-
9	35076967	35077098	FANCG	-
9	35077260	35077396	FANCG	-
9	35078137	35078340	FANCG	-
9	35078601	35078733	FANCG	-
9	35079147	35079238	FANCG	-
9	35079437	35080013	FANCG	-
9	97861335	97864132	FANCC	-
9	97869347	97869551	FANCC	-
9	97872507	97873627	FANCC	-
9	97873744	97873919	FANCC	-
9	97876910	97876992	FANCC	-
9	97879596	97879672	FANCC	-
9	97887367	97887467	FANCC	-
9	97888810	97888863	FANCC	-
9	97897627	97897784	FANCC	-
9	97912204	97912369	FANCC	-
9	97933360	97933425	FANCC	-
9	97934318	97934429	FANCC	-
9	98002930	98003025	FANCC	-
9	98009713	98009798	FANCC	-
9	98011408	98011651	FANCC	-
9	98079410	98079536	FANCC	-
9	98079807	98079991	FANCC	-
9	98205263	98208673	PTCH1	-
9	98209192	98209733	PTCH1	-
9	98211350	98211605	PTCH1	-
9	98212122	98212222	PTCH1	-
9	98215759	98215902	PTCH1	-
9	98218557	98218695	PTCH1	-
9	98220294	98220575	PTCH1	-
9	98221881	98222065	PTCH1	-
9	98224137	98224280	PTCH1	-
9	98229397	98229707	PTCH1	-
9	98231032	98231435	PTCH1	-
9	98232094	98232213	PTCH1	-
9	98238315	98238441	PTCH1	-
9	98239040	98239139	PTCH1	-
9	98239828	98239984	PTCH1	-
9	98240336	98240468	PTCH1	-
9	98241281	98241429	PTCH1	-
9	98242250	98242372	PTCH1	-
9	98242671	98242870	PTCH1	-
9	98244230	98244322	PTCH1	-
9	98244415	98244485	PTCH1	-
9	98247966	98248156	PTCH1	-
9	98268688	98268881	PTCH1	-
9	98269218	98269481	PTCH1	-
9	98269510	98269699	PTCH1	-
9	98270215	98270322	PTCH1	-
9	98270232	98270322	PTCH1	-
9	98270442	98270831	PTCH1	-
9	98278750	98279247	PTCH1	-
9	98278904	98279247	PTCH1	-
9	135766734	135772141	TSC1	-
9	135772570	135772732	TSC1	-
9	135772809	135772997	TSC1	-
9	135776101	135776224	TSC1	-
9	135776975	135777086	TSC1	-
9	135777991	135778174	TSC1	-
9	135779037	135779204	TSC1	-
9	135779797	135779841	TSC1	-
9	135780967	135781526	TSC1	-
9	135782117	135782222	TSC1	-
9	135782687	135782757	TSC1	-
9	135785957	135786076	TSC1	-
9	135785957	135786079	TSC1	-
9	135786388	135786500	TSC1	-
9	135786839	135786955	TSC1	-
9	135787668	135787844	TSC1	-
9	135796749	135796823	TSC1	-
9	135797205	135797360	TSC1	-
9	135798734	135798879	TSC1	-
9	135800973	135801126	TSC1	-
9	135802587	135802691	TSC1	-
9	135804153	135804339	TSC1	-
9	135810419	135810482	TSC1	-
9	135819929	135820020	TSC1	-
X	14861528	14862103	FANCB	-
X	14862624	14862862	FANCB	-
X	14862977	14863408	FANCB	-
X	14868626	14868796	FANCB	-
X	14871160	14871289	FANCB	-
X	14875983	14876076	FANCB	-
X	14877303	14877456	FANCB	-
X	14882681	14883702	FANCB	-
X	14887044	14887165	FANCB	-
X	14891107	14891184	FANCB	-
